source_file,operator_ref,operator_name,line_name,line_description,price_id,amount_gbp
WDBC_1811_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196380095499254.xml,WDBC,Go South Coast,Go South Coast 1811 Outbound,Bournemouth - Somerford,price_band_3.1@ChildReturn,3.1
BLUS_4024_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196402445638378.xml,BLUS,Go South Coast,Go South Coast 4024 Inbound,Eastleigh - Hedge End,price_band_4.7@AdultReturn,4.7
WDBC_1002_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196369809319906.xml,WDBC,Go South Coast,Go South Coast 1002 Inbound,Poole - Southbourne,price_band_4.7@AdultReturn,4.7
DAMY_3183_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196393946141695.xml,DAMY,Go South Coast,Go South Coast 3183 Outbound,Blandford - Weymouth,price_band_3.0@ChildReturn,3.0
WDBC_1114_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196377653627154.xml,WDBC,Go South Coast,Go South Coast 1114 Inbound,Poole - RB Hospital,price_band_2.2@ChildSingle,2.2
WDBC_2775_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387505370179.xml,WDBC,Go South Coast,Go South Coast 2775 Outbound,Milford on Sea - Priestlands School,price_band_3.8@ChildReturn,3.8
SWWD_3726_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400360478429.xml,SWWD,Go South Coast,Go South Coast 3726 Inbound,Salisbury - East Knoyle,price_band_4.5@ChildReturn,4.5
WDBC_1806_Inbound_ChildSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196379924894842.xml,WDBC,Go South Coast,Go South Coast 1806 Inbound,Bournemouth - Wimborne,price_band_3.0@ChildSingle,3.0
TDTR_7046_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408440599274.xml,TDTR,Go South Coast,Go South Coast 7046 Outbound,Swindon - Hungerford,price_band_2.0@ChildSingle,2.0
SVCT_5107_Inbound_YoungAdSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196405147453895.xml,SVCT,Go South Coast,Go South Coast 5107 Inbound,Alum Bay  - Newport,price_band_3.0@YoungAdSingle,3.0
WDBC_8409_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196410420358607.xml,WDBC,Go South Coast,Go South Coast 8409 Outbound,Lyndhurst - Exbury GREEN,price_band_5.5@AdultSingle,5.5
WDBC_1053_Outbound_ChildSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196376421005259.xml,WDBC,Go South Coast,Go South Coast 1053 Outbound,Bournemouth - Wimborne,price_band_1.9@ChildSingle,1.9
BLUS_3135_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196393295600370.xml,BLUS,Go South Coast,Go South Coast 3135 Inbound,Romsey - Braishfield,price_band_4.9@AdultReturn,4.9
SWWD_3885_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400807148431.xml,SWWD,Go South Coast,Go South Coast 3885 Outbound,Whaddon - Burgate School,price_band_5.2@AdultReturn,5.2
WDBC_6449_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196406914164075.xml,WDBC,Go South Coast,Go South Coast 6449 Inbound,St Osmunds - Parkstone Grammar,price_band_5.1@AdultReturn,5.1
BLUS_4805_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196403455859424.xml,BLUS,Go South Coast,Go South Coast 4805 Outbound,Boyatt Wood - Shootash,price_band_1.9@ChildSingle,1.9
WDBC_1950_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196383599091215.xml,WDBC,Go South Coast,Go South Coast 1950 Inbound,Bournemouth - Swanage,price_band_2.1@ChildSingle,2.1
WDBC_1786_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379223545893.xml,WDBC,Go South Coast,Go South Coast 1786 Outbound,Park Gates - Bournemouth School for Girls,price_band_2.0@ChildSingle,2.0
WDBC_1015_Inbound_ChildSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196371828076892.xml,WDBC,Go South Coast,Go South Coast 1015 Inbound,Poole - Bournemouth Hospital,price_band_1.0@ChildSingle,1.0
WDBC_1054_Outbound_AdultSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196376704755080.xml,WDBC,Go South Coast,Go South Coast 1054 Outbound,Poole - Wimborne,price_band_3.0@AdultSingle,3.0
