source_file,service_ref,line_ref,operator_ref,journey_code,departure_time,days_of_week,stop_count
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ64,09:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ65,09:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ66,09:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ67,09:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ68,09:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ69,09:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ70,10:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ71,10:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ72,10:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ73,10:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ74,10:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ75,10:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ76,11:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ77,11:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ78,11:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ79,11:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ80,11:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ81,11:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ82,12:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ83,12:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ84,12:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ85,12:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ86,12:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ87,12:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ88,13:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ89,13:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ90,13:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ91,13:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ92,13:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ93,13:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ210,14:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ209,14:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ125,14:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ132,14:17:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ126,14:24:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ133,14:29:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ127,14:36:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ134,14:41:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ128,14:48:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ135,14:53:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ129,15:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ136,15:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ130,15:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ137,15:17:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ131,15:24:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ138,15:29:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ188,15:36:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ164,15:41:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ189,15:48:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ165,15:53:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ190,16:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ166,16:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ208,16:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ167,16:17:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ139,16:24:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ155,16:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ140,16:36:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ156,16:43:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ141,16:48:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ157,16:58:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ142,17:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ143,17:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ158,17:13:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ144,17:25:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ159,17:28:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ207,17:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ182,17:55:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ183,18:15:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ184,18:35:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ205,18:55:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ206,19:25:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ118,19:55:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ119,20:25:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ120,20:55:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ168,21:25:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ169,21:55:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ170,22:25:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ171,23:15:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ196,00:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,43
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:N1,BLUS,VJ217,01:10:00,Friday,48
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:N1,BLUS,VJ218,02:40:00,Friday,48
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:N1,BLUS,VJ219,04:10:00,Friday,48
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ430,05:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ433,05:55:00,Monday|Tuesday|Wednesday|Thursday|Friday,28
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ428,06:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ434,06:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,28
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ408,06:45:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ435,07:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,28
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ409,07:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ427,07:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ436,07:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,28
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ437,07:45:00,Monday|Tuesday|Wednesday|Thursday|Friday,28
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ397,07:35:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ426,07:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ425,07:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ424,07:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ398,08:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ423,08:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ399,08:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ422,08:25:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ273,08:35:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ421,08:35:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ274,08:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ275,09:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ276,09:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ277,09:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ278,09:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ279,09:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ280,09:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ281,10:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ282,10:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ283,10:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ284,10:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ285,10:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ286,10:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ287,11:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ288,11:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ289,11:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ290,11:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ291,11:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ292,11:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ293,12:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ294,12:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ295,12:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ296,12:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ297,12:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ298,12:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ299,13:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ300,13:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ301,13:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ302,13:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ303,13:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ304,13:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ305,14:00:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ410,14:10:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ411,14:20:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ391,14:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ392,14:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ393,14:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ327,15:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ368,15:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ328,15:14:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ369,15:14:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ329,15:26:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ370,15:26:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ330,15:38:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ371,15:38:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ331,15:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ372,15:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ332,16:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ388,16:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ333,16:14:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ389,16:17:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ334,16:25:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ390,16:30:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ335,16:35:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ400,16:45:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ420,16:50:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ401,16:55:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ336,17:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,BLUS,VJ419,17:05:00,Monday|Tuesday|Wednesday|Thursday|Friday,47
