operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
WDBC,8,2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:21.000+05:45,2267,50.738934,-2.033231,16,51539612709,52221,,,,,,,,,,11,137.1818181818182,3.1657190635451506
UNIL,U1A,2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:55.000+05:45,1203,50.92606,-1.392399,34,51539612710,50455,,,,,,,,,,12,150.58333333333334,1.630769230769231
WDBC,X6,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:32.000+05:45,1785,50.846518,-1.809264,145,51539612711,51212,,,,,,,,,,7,133.0,3.1657190635451506
WDBC,21,2026-07-20T14:31:13.123+05:45,2026-07-20T20:15:42.000+05:45,1593,50.770574,-1.94277,,51539612727,52242,,,,,,,,,,8,122.75,3.1657190635451506
BLUS,8,2026-07-20T14:22:06.195+05:45,2026-07-20T20:07:00.000+05:45,2760,50.918635,-1.489127,249,51539612734,51720,BODS_PH1121126_199_20260718_116.xml,PH1121126:199,BLUS:PH1121126:199:8,VJ65,2026-07-21T19:35:00.000+05:45,Saturday,34,49800,1920,15,126.06666666666666,2.940955284552847
WDBC,Q1,2026-07-20T14:28:27.930+05:45,2026-07-20T20:12:58.000+05:45,1150,50.80662,-2.004114,,51539612744,52078,,,,,,,,,,13,69.07692307692308,3.1657190635451506
WDBC,18,2026-07-20T14:14:38.419+05:45,2026-07-20T19:54:23.000+05:45,2264,50.721102,-1.880545,,51539612777,50963,,,,,,,,,,13,142.6153846153846,3.1657190635451506
TDTR,17,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:15.000+05:45,528,51.559622,-1.780129,,51539612787,51435,,,,,,,,,,5,126.0,3.189354473386184
WDBC,81,2026-07-20T14:31:29.596+05:45,2026-07-20T20:15:52.000+05:45,1540,50.757523,-1.544897,237,51539612792,52252,,,,,,,,,,9,116.66666666666667,3.1657190635451506
BLUS,18,2026-07-20T14:14:21.842+05:45,2026-07-20T19:58:49.000+05:45,1238,50.908337,-1.408809,,51539612827,51229,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ509,2026-07-21T20:00:00.000+05:45,Sunday,34,51300,71,10,138.6,2.940955284552847
SWWD,29,2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:37.000+05:45,153,51.047092,-1.788769,269,51539612831,51277,,,,,,,,,,9,120.0,3.5063780260707635
SWWD,R5,2026-07-20T14:12:42.220+05:45,2026-07-20T19:11:31.000+05:45,2726,51.068562,-1.794445,,51539612836,48391,,,,,,,,,,12,139.25,3.5063780260707635
BLUS,19,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:41.000+05:45,6940,50.942497,-1.436931,243,51539612837,49841,BODS_PH1121126_506_20260718_116.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ192,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,50700,859,18,149.22222222222223,2.940955284552847
WDBC,9,2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:42.000+05:45,2256,50.742088,-2.012475,194,51539612839,52662,,,,,,,,,,7,87.28571428571429,3.1657190635451506
BLUS,1,2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:12.000+05:45,1813,50.945175,-1.405731,189,51539612842,50052,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ366,2026-07-21T19:40:00.000+05:45,Sunday,47,50100,48,11,159.9090909090909,2.940955284552847
SVCT,3,2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:24.000+05:45,1521,50.698634,-1.292969,356,51539612852,49824,,,,,,,,,,8,128.875,3.074930362116992
BLUS,17,2026-07-20T14:03:34.279+05:45,2026-07-20T19:28:31.000+05:45,1559,50.903329,-1.405749,,51539612853,49411,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ352,2026-07-21T19:30:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,50,49500,89,14,124.21428571428571,2.940955284552847
WDBC,m2,2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:11.000+05:45,1767,50.722611,-1.857836,263,51539612857,52691,,,,,,,,,,15,108.66666666666667,3.1657190635451506
SWWD,908,2026-07-20T14:00:32.028+05:45,2026-07-20T19:44:55.000+05:45,11,50.989711,-1.757209,,51539612863,50395,,,,,,,,,,15,120.33333333333333,3.5063780260707635
BLUS,17,2026-07-20T14:26:48.723+05:45,2026-07-20T20:11:32.000+05:45,1562,50.938272,-1.446667,251,51539612877,51992,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ163,2026-07-21T20:12:00.000+05:45,Saturday,53,52020,28,14,124.21428571428571,2.940955284552847
WDBC,7A,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:07.000+05:45,3827,50.743231,-1.944493,,51539612892,52027,,,,,,,,,,12,125.66666666666667,3.1657190635451506
WDBC,m2,2026-07-20T13:47:48.689+05:45,2026-07-20T15:45:47.000+05:45,1772,50.727219,-1.841685,,51539612893,36047,,,,,,,,,,15,108.66666666666667,3.1657190635451506
UNIL,U6H,2026-07-20T14:29:01.106+05:45,2026-07-20T13:48:34.000+05:45,1206,50.938535,-1.429147,,51539612907,29014,,,,,,,,,,11,108.18181818181819,1.630769230769231
SVCT,1,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:39.000+05:45,1653,50.716125,-1.304471,4,51539612923,50319,,,,,,,,,,13,104.84615384615384,3.074930362116992
WDBC,1A,2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:59.000+05:45,248,50.734508,-1.816985,232,51539612925,49979,,,,,,,,,,13,123.84615384615384,3.1657190635451506
BLUS,1,2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:35.000+05:45,1804,51.052725,-1.321391,192,51539612934,52475,BODS_PH1121126_204_20260601_117.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ119,2026-07-21T20:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,42,52800,325,11,159.9090909090909,2.940955284552847
SWWD,8,2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:31.000+05:45,1680,51.230892,-1.668931,71,51539612940,49891,,,,,,,,,,13,134.6153846153846,3.5063780260707635
BLUS,18,2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:21.000+05:45,1245,50.924101,-1.435765,324,51539612946,51141,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ410,2026-07-21T19:57:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,34,51120,21,10,138.6,2.940955284552847
WDBC,m2,2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:46.000+05:45,1779,50.726855,-1.841472,337,51539612947,50866,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,1,2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:41.000+05:45,1802,50.930463,-1.405915,356,51539612968,49601,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ395,2026-07-21T19:25:00.000+05:45,Saturday,47,49200,401,11,159.9090909090909,2.940955284552847
BLUS,17,2026-07-20T14:19:20.193+05:45,2026-07-20T20:03:53.000+05:45,1567,50.922161,-1.434971,,51539612969,51533,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ368,2026-07-21T20:10:00.000+05:45,Saturday,50,51900,367,14,124.21428571428571,2.940955284552847
BLUS,9,2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:24.000+05:45,287,50.905644,-1.406453,348,51539612976,52404,BODS_PH1121126_198_20260412_111.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ167,2026-07-21T20:15:00.000+05:45,Saturday,60,52200,204,6,118.5,2.940955284552847
WDBC,m2,2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:15.000+05:45,1781,50.721953,-1.866614,12,51539612981,49995,,,,,,,,,,15,108.66666666666667,3.1657190635451506
UNIL,U1C,2026-07-20T13:48:21.594+05:45,2026-07-20T19:33:04.000+05:45,1230,50.905943,-1.406448,169,51539612994,49684,,,,,,,,,,20,114.0,1.630769230769231
UNIL,U6H,2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:07.000+05:45,1228,50.934043,-1.419301,245,51539612995,51007,,,,,,,,,,11,108.18181818181819,1.630769230769231
WDBC,12,2026-07-20T14:03:17.787+05:45,2026-07-20T19:48:13.000+05:45,1689,50.731158,-1.873318,143,51539612997,50593,,,,,,,,,,6,84.0,3.1657190635451506
BLUS,15,2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:36.000+05:45,272,50.906412,-1.406702,,51539613001,49716,BODS_PH1121126_505_20260601_113.xml,PH1121126:505,BLUS:PH1121126:505:15,VJ73,2026-07-21T19:50:00.000+05:45,Sunday,34,50700,984,11,130.8181818181818,2.940955284552847
SWWD,8,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:41.000+05:45,1681,51.107632,-1.793589,,51539613008,50921,,,,,,,,,,13,134.6153846153846,3.5063780260707635
WDBC,18,2026-07-20T13:47:15.639+05:45,2026-07-20T19:32:01.000+05:45,2269,50.761217,-2.005726,187,51539613011,49621,,,,,,,,,,13,142.6153846153846,3.1657190635451506
WDBC,9,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:57.000+05:45,2279,50.716602,-1.99771,26,51539613012,49977,,,,,,,,,,7,87.28571428571429,3.1657190635451506
BLUS,1,2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:49.000+05:45,1800,51.019645,-1.336156,23,51539613015,49789,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ366,2026-07-21T19:40:00.000+05:45,Sunday,47,50100,311,11,159.9090909090909,2.940955284552847
WDBC,30,2026-07-20T14:11:35.844+05:45,2026-07-20T17:48:20.000+05:45,1740,50.646629,-2.267441,165,51539613017,43400,,,,,,,,,,14,122.64285714285714,3.1657190635451506
WDBC,11,2026-07-20T14:18:14.016+05:45,2026-07-20T20:03:08.000+05:45,247,50.767303,-1.929773,76,51539613019,51488,,,,,,,,,,8,146.625,3.1657190635451506
SWWD,R1,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:07.000+05:45,1332,51.069631,-1.794692,,51539613055,51427,,,,,,,,,,11,114.54545454545455,3.5063780260707635
WDBC,81,2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:35.000+05:45,1533,50.751549,-1.658916,28,51539613057,51755,,,,,,,,,,9,116.66666666666667,3.1657190635451506
UNIL,U2C,2026-07-20T14:09:22.773+05:45,2026-07-20T19:54:13.000+05:45,1218,50.938482,-1.399691,162,51539613059,50953,,,,,,,,,,12,115.91666666666667,1.630769230769231
TDTR,5,2026-07-20T13:52:30.529+05:45,2026-07-20T19:37:20.000+05:45,1660,51.594296,-1.807002,46,51539613067,49940,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,m2,2026-07-20T14:07:26.381+05:45,2026-07-20T18:45:30.000+05:45,2281,50.725397,-1.957151,214,51539613069,46830,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,18,2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:40.000+05:45,1241,50.904591,-1.332476,317,51539613082,49660,BODS_PH1121126_195_20260830_124.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ403,2026-07-21T19:35:00.000+05:45,Saturday,35,49800,140,10,138.6,2.940955284552847
BLUS,18,2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:45.000+05:45,1247,50.927997,-1.454779,303,51539613084,49665,BODS_PH1121126_195_20260830_124.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ403,2026-07-21T19:35:00.000+05:45,Saturday,35,49800,135,10,138.6,2.940955284552847
SVCT,TNB,2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:37.000+05:45,1403,50.68403,-1.52984,4,51539613087,49597,,,,,,,,,,15,149.13333333333333,3.074930362116992
WDBC,86,2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:44.000+05:45,1644,50.908169,-1.409458,235,51539613098,52124,,,,,,,,,,10,92.5,3.1657190635451506
WDBC,10,2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:16.000+05:45,2713,50.71798,-1.978174,,51539613112,49996,,,,,,,,,,14,138.21428571428572,3.1657190635451506
SVCT,SL,2026-07-20T14:24:02.310+05:45,2026-07-19T22:36:21.000+05:45,1402,50.698078,-1.294553,,51539613116,60681,,,,,,,,,,13,124.0,3.074930362116992
BLUS,19,2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:06.000+05:45,6921,50.9076,-1.401562,357,51539613136,49746,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ65,2026-07-21T19:21:00.000+05:45,Saturday,51,48960,786,18,149.22222222222223,2.940955284552847
BLUS,4,2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:14.000+05:45,2759,50.921731,-1.432769,320,51539613139,52634,BODS_PH1121126_201_20260718_118.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ52,2026-07-21T20:20:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,48,52500,134,11,140.45454545454547,2.940955284552847
BLUS,17,2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:10.000+05:45,1554,50.898884,-1.382771,268,51539613147,50050,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ216,2026-07-21T19:32:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,49620,430,14,124.21428571428571,2.940955284552847
WDBC,60,2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:50.000+05:45,1832,50.712207,-1.997005,294,51539613152,52010,,,,,,,,,,7,106.0,3.1657190635451506
TDTR,9,2026-07-20T14:01:21.739+05:45,2026-07-20T19:46:12.000+05:45,2750,51.54108,-1.785376,98,51539613162,50472,,,,,,,,,,16,158.0625,3.189354473386184
UNIL,U1C,2026-07-20T14:21:16.548+05:45,2026-07-20T20:05:39.000+05:45,1219,50.948042,-1.364133,195,51539613164,51639,,,,,,,,,,20,114.0,1.630769230769231
TDTR,5,2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:34.000+05:45,2778,51.566554,-1.800982,,51539613170,49834,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,6,2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:52.000+05:45,2280,50.767349,-1.93016,,51539613174,49672,,,,,,,,,,9,124.11111111111111,3.1657190635451506
SWWD,R8,2026-07-20T14:14:38.419+05:45,2026-07-20T19:56:31.000+05:45,401,51.070741,-1.796351,,51539613192,51091,,,,,,,,,,10,141.6,3.5063780260707635
WDBC,3,2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:32.000+05:45,2261,50.754015,-1.997666,171,51539613198,50012,,,,,,,,,,10,115.1,3.1657190635451506
WDBC,50,2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:23.000+05:45,1705,50.652132,-1.958676,137,51539613210,50183,,,,,,,,,,16,98.9375,3.1657190635451506
BLUS,16,2026-07-20T14:34:14.663+05:45,2026-07-20T20:19:07.000+05:45,1236,50.90895,-1.390918,44,51539613222,52447,BODS_PH1121126_196_20260830_125.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ131,2026-07-21T20:24:00.000+05:45,Saturday,43,52740,293,9,118.0,2.940955284552847
SVCT,3,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:47.000+05:45,1742,50.709662,-1.142425,72,51539613226,50807,,,,,,,,,,8,128.875,3.074930362116992
UNIL,U1A,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:28.000+05:45,1201,50.893476,-1.39518,,51539613227,51568,,,,,,,,,,12,150.58333333333334,1.630769230769231
SVCT,1,2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:59.000+05:45,1520,50.710257,-1.302675,,51539613245,52739,,,,,,,,,,13,104.84615384615384,3.074930362116992
BLUS,9,2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:11.000+05:45,2761,50.870967,-1.399815,141,51539613248,52451,BODS_PH1121126_198_20260412_111.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ167,2026-07-21T20:15:00.000+05:45,Saturday,60,52200,251,6,118.5,2.940955284552847
SVCT,3,2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:54.000+05:45,1743,50.648864,-1.168174,4,51539613255,50214,,,,,,,,,,8,128.875,3.074930362116992
SWWD,650,2026-07-20T14:31:13.123+05:45,2026-07-20T20:15:52.000+05:45,1324,51.054656,-1.789603,211,51539613257,52252,,,,,,,,,,13,94.92307692307692,3.5063780260707635
WDBC,ONE,2026-07-20T14:31:13.123+05:45,2026-07-20T15:55:00.000+05:45,3825,50.717971,-1.977797,,51539613262,36600,,,,,,,,,,9,106.0,3.1657190635451506
WDBC,m2,2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:43.000+05:45,1783,50.726161,-1.814775,94,51539613269,52423,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,119,2026-07-20T14:12:42.220+05:45,2026-07-20T18:15:01.000+05:45,2731,50.745833,-1.595728,,51539613270,45001,,,,,,,,,,9,126.11111111111111,3.1657190635451506
BLUS,QC,2026-07-20T14:22:22.800+05:45,2026-07-20T20:07:16.000+05:45,1233,50.895078,-1.405751,209,51539613278,51736,BODS_PH1121126_237_20260830_120.xml,PH1121126:237,BLUS:PH1121126:237:QC,VJ17,2026-07-21T18:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,6,45600,6136,15,154.06666666666666,2.940955284552847
BLUS,2,2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:12.000+05:45,1754,50.966646,-1.350812,187,51539613281,52632,BODS_PH1121126_203_20260601_118.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ89,2026-07-21T20:20:00.000+05:45,Saturday,50,52500,132,7,93.0,2.940955284552847
SWWD,8,2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:25.000+05:45,1680,51.219373,-1.552345,123,51539613292,52165,,,,,,,,,,13,134.6153846153846,3.5063780260707635
BLUS,503,2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:17.000+05:45,1054,50.995187,-1.362925,,51539613293,50117,BODS_PH1121126_433_20260328_106.xml,PH1121126:433,BLUS:PH1121126:433:503,VJ2,2026-07-21T15:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,24,33600,16517,15,131.33333333333334,2.940955284552847
WDBC,m2,2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:04.000+05:45,1779,50.726828,-1.818321,304,51539613295,52684,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,1,2026-07-20T14:26:32.043+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,51539613298,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
WDBC,m1,2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:25.000+05:45,1733,50.750592,-1.838669,290,51539613310,49945,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SWWD,X4,2026-07-20T14:11:35.844+05:45,2026-07-20T19:55:10.000+05:45,1326,51.06968,-1.795439,,51539613330,51010,,,,,,,,,,16,139.125,3.5063780260707635
TDTR,1B,2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:17.000+05:45,2784,51.562469,-1.768482,280,51539613334,50957,,,,,,,,,,8,116.0,3.189354473386184
TDTR,13,2026-07-20T13:59:25.874+05:45,2026-07-20T19:36:20.000+05:45,519,51.56265,-1.782515,,51539613338,49880,,,,,,,,,,9,123.44444444444444,3.189354473386184
SWWD,MHDRT,2026-07-20T14:09:22.773+05:45,2026-07-20T19:53:47.000+05:45,7923,51.417722,-1.737828,71,51539613340,50927,,,,,,,,,,8,123.25,3.5063780260707635
WDBC,10,2026-07-20T14:07:09.895+05:45,2026-07-20T19:52:03.000+05:45,2713,50.717977,-1.985035,11,51539613342,50823,,,,,,,,,,14,138.21428571428572,3.1657190635451506
WDBC,13A,2026-07-20T14:14:38.419+05:45,2026-07-20T00:56:00.000+05:45,1677,50.718488,-1.874842,,51539613344,69060,,,,,,,,,,18,115.44444444444444,3.1657190635451506
BLUS,14,2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:42.000+05:45,259,50.927203,-1.324506,271,51539613347,50022,BODS_PH1121126_504_20260718_116.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ125,2026-07-21T19:47:00.000+05:45,Sunday,43,50520,498,5,80.2,2.940955284552847
TDTR,17,2026-07-20T14:18:14.016+05:45,2026-07-20T20:03:02.000+05:45,518,51.565516,-1.778324,253,51539613351,51482,,,,,,,,,,5,126.0,3.189354473386184
SWWD,603,2026-07-20T14:17:07.690+05:45,2026-07-20T20:02:00.000+05:45,151,51.075368,-1.873475,,51539613353,51420,,,,,,,,,,16,120.0,3.5063780260707635
BLUS,11,2026-07-20T14:36:59.541+05:45,2026-07-20T13:48:01.000+05:45,1646,50.903205,-1.405836,172,51539613365,28981,BODS_PH1121126_197_20260718_113.xml,PH1121126:197,BLUS:PH1121126:197:11,VJ258,2026-07-21T13:54:00.000+05:45,Saturday,32,29340,359,8,126.5,2.940955284552847
SVCT,9,2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:55.000+05:45,1310,50.727403,-1.185806,265,51539613388,50755,,,,,,,,,,4,125.75,3.074930362116992
WDBC,50,2026-07-20T14:17:57.544+05:45,2026-07-20T00:26:46.000+05:45,1710,50.726812,-1.864737,,51539613392,67306,,,,,,,,,,16,98.9375,3.1657190635451506
TDTR,12,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:19.000+05:45,276,51.56261,-1.781761,,51539613417,51919,,,,,,,,,,12,118.0,3.189354473386184
TDTR,2,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:26.000+05:45,2736,51.562831,-1.77712,260,51539613425,52166,,,,,,,,,,17,85.58823529411765,3.189354473386184
WDBC,81,2026-07-20T14:04:40.663+05:45,2026-07-20T19:49:22.000+05:45,1818,50.735859,-1.761953,,51539613430,50662,,,,,,,,,,9,116.66666666666667,3.1657190635451506
BLUS,7,2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:31.000+05:45,1750,50.922164,-1.435311,236,51539613447,51031,BODS_PH1121126_298_20260601_111.xml,PH1121126:298,BLUS:PH1121126:298:7,VJ142,2026-07-21T20:03:00.000+05:45,Saturday,24,51480,449,12,138.91666666666666,2.940955284552847
WDBC,m1,2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:45.000+05:45,1717,50.722589,-1.865731,33,51539613448,49725,,,,,,,,,,13,138.6153846153846,3.1657190635451506
UNIL,U1C,2026-07-20T14:28:44.394+05:45,2026-07-20T17:19:56.000+05:45,1209,50.90092,-1.404667,,51539613453,41696,,,,,,,,,,20,114.0,1.630769230769231
WDBC,m1,2026-07-20T14:38:05.833+05:45,2026-07-20T20:22:38.000+05:45,1771,50.724354,-1.909001,110,51539613455,52658,,,,,,,,,,13,138.6153846153846,3.1657190635451506
TDTR,15,2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:09.000+05:45,2768,51.567943,-1.784167,,51539613467,50229,,,,,,,,,,17,116.76470588235294,3.189354473386184
TDTR,15,2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:28.000+05:45,2769,51.603221,-1.825574,257,51539613468,52408,,,,,,,,,,17,116.76470588235294,3.189354473386184
BLUS,18,2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:28.000+05:45,1242,50.914225,-1.423041,321,51539613470,51268,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ509,2026-07-21T20:00:00.000+05:45,Sunday,34,51300,32,10,138.6,2.940955284552847
SWWD,937,2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:42.000+05:45,158,51.080788,-1.771433,,51539613476,50442,,,,,,,,,,16,134.9375,3.5063780260707635
UNIL,U1A,2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:11.000+05:45,1212,50.90394,-1.405935,351,51539613490,50411,,,,,,,,,,12,150.58333333333334,1.630769230769231
BLUS,18,2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:33.000+05:45,1265,50.922086,-1.435279,51,51539613505,51033,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ410,2026-07-21T19:57:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,34,51120,87,10,138.6,2.940955284552847
WDBC,31,2026-07-20T14:16:17.784+05:45,2026-07-20T00:39:13.000+05:45,1146,50.681518,-2.22157,,51539613515,68053,,,,,,,,,,12,133.25,3.1657190635451506
WDBC,17,2026-07-20T14:07:59.661+05:45,2026-07-20T17:06:15.000+05:45,1197,50.718079,-1.978013,,51539613519,40875,,,,,,,,,,14,137.14285714285714,3.1657190635451506
SVCT,3,2026-07-20T14:02:11.407+05:45,2026-07-20T19:46:29.000+05:45,1747,50.626296,-1.223354,194,51539613521,50489,,,,,,,,,,8,128.875,3.074930362116992
WDBC,22,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:14.000+05:45,2280,50.719349,-1.876306,,51539613533,51914,,,,,,,,,,11,136.9090909090909,3.1657190635451506
BLUS,17,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:50.000+05:45,1557,50.897983,-1.3784,,51539613552,52550,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ152,2026-07-21T20:20:00.000+05:45,Sunday,53,52500,50,14,124.21428571428571,2.940955284552847
UNIL,U1C,2026-07-20T13:48:54.550+05:45,2026-07-20T17:19:56.000+05:45,1209,50.90092,-1.404667,,51539613562,41696,,,,,,,,,,20,114.0,1.630769230769231
WDBC,A,2026-07-20T13:56:38.969+05:45,2026-07-20T13:02:02.000+05:45,1589,50.747101,-1.722436,,51539613569,26222,,,,,,,,,,8,110.5,3.1657190635451506
WDBC,m2,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:43.000+05:45,1767,50.72576,-1.842496,70,51539613591,49843,,,,,,,,,,15,108.66666666666667,3.1657190635451506
TDTR,13,2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:51.000+05:45,2101,51.554781,-1.730312,94,51539613595,52431,,,,,,,,,,9,123.44444444444444,3.189354473386184
WDBC,20,2026-07-20T13:58:18.490+05:45,2026-07-20T19:43:04.000+05:45,1625,50.731727,-1.870566,126,51539613612,50284,,,,,,,,,,16,140.875,3.1657190635451506
WDBC,4,2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:32.000+05:45,1541,50.747111,-1.722542,,51539613645,49952,,,,,,,,,,12,159.08333333333334,3.1657190635451506
WDBC,50,2026-07-20T13:49:28.015+05:45,2026-07-20T00:26:46.000+05:45,1710,50.726812,-1.864737,,51539613667,67306,,,,,,,,,,16,98.9375,3.1657190635451506
DAMY,20,2026-07-20T14:29:17.576+05:45,2026-07-20T19:55:07.000+05:45,2767,51.069645,-1.796456,326,51539613668,51007,,,,,,,,,,12,120.41666666666667,3.508187134502923
WDBC,m2,2026-07-20T14:01:21.739+05:45,2026-07-20T19:45:57.000+05:45,1783,50.720654,-1.891948,109,51539613680,50457,,,,,,,,,,15,108.66666666666667,3.1657190635451506
