operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
BLUS,14,2026-07-20T14:13:48.607+05:45,2026-07-20T19:07:53.000+05:45,254,50.904754,-1.402617,,42949674579,48173,BODS_PH1121126_504_20260830_118.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ131,2026-07-21T19:06:00.000+05:45,Saturday,43,48060,113,5,80.2,2.940955284552847
SVCT,7,2026-07-20T13:56:22.403+05:45,2026-07-20T19:41:00.000+05:45,1652,50.693847,-1.318971,301,42949674598,50160,,,,,,,,,,14,157.28571428571428,3.074930362116992
SVCT,1,2026-07-20T14:08:16.251+05:45,2026-07-20T17:16:53.000+05:45,1617,50.76219,-1.29852,,42949674601,41513,,,,,,,,,,13,104.84615384615384,3.074930362116992
SVCT,63,2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:26.000+05:45,1518,50.69986,-1.289192,,42949674618,52646,,,,,,,,,,14,115.64285714285714,3.074930362116992
WDBC,11,2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:42.000+05:45,238,50.718889,-1.875584,,42949674635,52422,,,,,,,,,,8,146.625,3.1657190635451506
WDBC,14,2026-07-20T14:33:25.124+05:45,2026-07-20T20:18:08.000+05:45,1121,50.752879,-1.876066,193,42949674636,52388,,,,,,,,,,9,119.33333333333333,3.1657190635451506
SVCT,5,2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:39.000+05:45,1343,50.751218,-1.285177,274,42949674641,51999,,,,,,,,,,17,119.41176470588235,3.074930362116992
WDBC,17,2026-07-20T14:04:40.663+05:45,2026-07-20T19:49:00.000+05:45,1848,50.721328,-1.867571,50,42949674652,50640,,,,,,,,,,14,137.14285714285714,3.1657190635451506
WDBC,18,2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:00.000+05:45,2269,50.749333,-1.973185,88,42949674663,50820,,,,,,,,,,13,142.6153846153846,3.1657190635451506
WDBC,13,2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:47.000+05:45,1792,50.805153,-1.992064,110,42949674670,52367,,,,,,,,,,9,148.33333333333334,3.1657190635451506
BLUS,18,2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:48.000+05:45,1243,50.917975,-1.380867,263,42949674685,51288,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ509,2026-07-21T20:00:00.000+05:45,Sunday,34,51300,12,10,138.6,2.940955284552847
SWWD,29,2026-07-20T13:49:11.301+05:45,2026-07-20T19:34:01.000+05:45,159,51.006356,-2.194429,92,42949674696,49741,,,,,,,,,,9,120.0,3.5063780260707635
UNIL,U1C,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:35.000+05:45,1220,50.925039,-1.395208,299,42949674698,50315,,,,,,,,,,20,114.0,1.630769230769231
DAMY,CR8,2026-07-20T13:51:40.890+05:45,2026-07-20T19:02:31.000+05:45,1114,50.851754,-2.164059,314,42949674707,47851,,,,,,,,,,6,182.83333333333334,3.508187134502923
WDBC,1B,2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:15.000+05:45,241,50.73072,-1.811733,36,42949674718,49575,,,,,,,,,,13,118.07692307692308,3.1657190635451506
TDTR,R23,2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:47.000+05:45,1278,51.510365,-1.768831,,42949674722,52067,,,,,,,,,,5,139.0,3.189354473386184
BLUS,504,2026-07-20T13:58:51.599+05:45,2026-07-20T13:08:50.000+05:45,1250,50.983627,-1.467645,294,42949674723,26630,BODS_PH1121126_468_20260830_112.xml,PH1121126:468,BLUS:PH1121126:468:504,VJ2,2026-07-21T15:20:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,11,34500,7870,12,163.5,2.940955284552847
WDBC,25,2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:18.000+05:45,2275,50.752455,-1.954814,120,42949674736,51138,,,,,,,,,,10,138.6,3.1657190635451506
BLUS,7,2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:29.000+05:45,1750,50.921617,-1.432514,323,42949674747,50789,BODS_PH1121126_298_20260601_111.xml,PH1121126:298,BLUS:PH1121126:298:7,VJ142,2026-07-21T20:03:00.000+05:45,Saturday,24,51480,691,12,138.91666666666666,2.940955284552847
TDTR,5,2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:14.000+05:45,2782,51.559916,-1.757535,221,42949674748,51434,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,9,2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:25.000+05:45,2254,50.738918,-2.031708,286,42949674750,50605,,,,,,,,,,7,87.28571428571429,3.1657190635451506
BLUS,13,2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:53.000+05:45,223,50.899191,-1.377912,198,42949674756,52133,BODS_PH1121126_503_20260830_119.xml,PH1121126:503,BLUS:PH1121126:503:13,VJ58,2026-07-21T20:15:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,21,52200,67,14,130.21428571428572,2.940955284552847
TDTR,5,2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:22.000+05:45,522,51.598083,-1.80691,28,42949674757,49762,,,,,,,,,,13,153.76923076923077,3.189354473386184
UNIL,U1C,2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:11.000+05:45,1215,50.93198,-1.40203,142,42949674759,51131,,,,,,,,,,20,114.0,1.630769230769231
WDBC,22,2026-07-20T13:50:18.082+05:45,2026-07-20T15:52:08.000+05:45,Mike_TGH,50.71943,-1.97788,,42949674765,36428,,,,,,,,,,11,136.9090909090909,3.1657190635451506
TDTR,2,2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:47.000+05:45,526,51.56262,-1.782144,89,42949674773,50867,,,,,,,,,,17,85.58823529411765,3.189354473386184
WDBC,m1,2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:39.000+05:45,1724,50.719965,-1.888709,107,42949674783,52479,,,,,,,,,,13,138.6153846153846,3.1657190635451506
TDTR,5,2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:32.000+05:45,2734,51.560811,-1.790786,228,42949674798,50492,,,,,,,,,,13,153.76923076923077,3.189354473386184
BLUS,18,2026-07-20T14:05:13.655+05:45,2026-07-20T04:07:27.000+05:45,1244,50.908021,-1.333969,,42949674805,80547,BODS_PH1121126_195_20260830_124.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ1,2026-07-21T04:15:00.000+05:45,Saturday,26,81000,453,10,138.6,2.940955284552847
BLUS,18,2026-07-20T13:50:18.082+05:45,2026-07-20T19:34:58.000+05:45,1241,50.908237,-1.334207,330,42949674808,49798,BODS_PH1121126_195_20260830_124.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ403,2026-07-21T19:35:00.000+05:45,Saturday,35,49800,2,10,138.6,2.940955284552847
WDBC,86,2026-07-20T14:15:11.585+05:45,2026-07-20T18:37:32.000+05:45,1534,50.759324,-1.538289,333,42949674809,46352,,,,,,,,,,10,92.5,3.1657190635451506
BLUS,16,2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:50.000+05:45,1236,50.916936,-1.370893,,42949674813,50810,BODS_PH1121126_196_20260718_123.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ115,2026-07-21T19:55:00.000+05:45,Saturday,31,51000,190,9,118.0,2.940955284552847
BLUS,538,2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:18.000+05:45,1632,50.913604,-1.490181,,42949674829,52698,BODS_PH1121126_243_20260718_111.xml,PH1121126:243,BLUS:PH1121126:243:538,VJ5,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,17,33900,18798,15,128.6,2.940955284552847
WDBC,7A,2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:37.000+05:45,3827,50.737041,-1.930177,308,42949674846,51697,,,,,,,,,,12,125.66666666666667,3.1657190635451506
BLUS,4,2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:08.000+05:45,282,50.924277,-1.444428,214,42949674850,51728,BODS_PH1121126_201_20260830_120.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ119,2026-07-21T20:15:00.000+05:45,Saturday,48,52200,472,11,140.45454545454547,2.940955284552847
SWWD,PR9,2026-07-20T14:38:22.344+05:45,2026-07-20T20:22:50.000+05:45,1327,51.0687,-1.79322,,42949674856,52670,,,,,,,,,,11,158.36363636363637,3.5063780260707635
WDBC,9,2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:13.000+05:45,2279,50.715949,-1.980283,109,42949674922,50713,,,,,,,,,,7,87.28571428571429,3.1657190635451506
WDBC,1C,2026-07-20T14:12:25.550+05:45,2026-07-20T15:21:27.000+05:45,246,50.719131,-1.876064,,42949674923,34587,,,,,,,,,,10,128.0,3.1657190635451506
BLUS,17,2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:47.000+05:45,1563,50.922299,-1.433464,321,42949674928,52487,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ152,2026-07-21T20:20:00.000+05:45,Sunday,53,52500,13,14,124.21428571428571,2.940955284552847
SWWD,X5,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:35.000+05:45,1577,51.315944,-1.806719,206,42949674933,49835,,,,,,,,,,11,153.9090909090909,3.5063780260707635
BLUS,3,2026-07-20T13:50:01.209+05:45,2026-07-20T14:38:45.000+05:45,1129,50.911444,-1.388202,196,42949674935,32025,BODS_PH1121126_202_20260718_134.xml,PH1121126:202,BLUS:PH1121126:202:3,VJ17,2026-07-21T14:40:00.000+05:45,Sunday,70,32100,75,10,127.2,2.940955284552847
TDTR,NW2,2026-07-20T13:59:25.874+05:45,2026-07-20T19:31:02.000+05:45,2007,51.539997,-1.777259,,42949674936,49562,,,,,,,,,,9,106.44444444444444,3.189354473386184
SVCT,3,2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:42.000+05:45,1622,50.732658,-1.159359,,42949674940,51402,,,,,,,,,,8,128.875,3.074930362116992
WDBC,40,2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:15.000+05:45,1110,50.738263,-2.027779,98,42949674945,50955,,,,,,,,,,11,132.72727272727272,3.1657190635451506
WDBC,22,2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:34.000+05:45,2284,50.730543,-1.855172,,42949674946,49954,,,,,,,,,,11,136.9090909090909,3.1657190635451506
WDBC,20,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:36.000+05:45,1624,50.739861,-1.869485,184,42949674948,51216,,,,,,,,,,16,140.875,3.1657190635451506
BLUS,17,2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:37.000+05:45,1569,50.934728,-1.466269,77,42949674962,51097,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ1,2026-07-21T19:52:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,50820,277,14,124.21428571428571,2.940955284552847
BLUS,PRH,2026-07-20T13:58:35.059+05:45,2026-07-20T19:43:04.000+05:45,1605,50.934537,-1.46336,224,42949674970,50284,,,,,,,,,,13,109.6923076923077,2.940955284552847
WDBC,3x,2026-07-20T14:14:21.842+05:45,2026-07-20T19:58:55.000+05:45,2277,50.718924,-1.982615,223,42949674971,51235,,,,,,,,,,10,99.6,3.1657190635451506
SWWD,D3,2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:44.000+05:45,1504,50.989445,-1.757653,264,42949674991,51104,,,,,,,,,,18,120.05555555555556,3.5063780260707635
WDBC,50,2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:45.000+05:45,1708,50.691131,-1.936312,234,42949675007,50625,,,,,,,,,,16,98.9375,3.1657190635451506
BLUS,15,2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:51.000+05:45,258,50.8746,-1.354742,145,42949675009,50271,BODS_PH1121126_505_20260601_113.xml,PH1121126:505,BLUS:PH1121126:505:15,VJ73,2026-07-21T19:50:00.000+05:45,Sunday,34,50700,429,11,130.8181818181818,2.940955284552847
SWWD,44,2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:53.000+05:45,1134,50.992647,-1.730041,270,42949675015,50273,,,,,,,,,,15,113.8,3.5063780260707635
WDBC,m1,2026-07-20T14:36:26.568+05:45,2026-07-20T20:21:03.000+05:45,1734,50.719785,-1.870472,62,42949675020,52563,,,,,,,,,,13,138.6153846153846,3.1657190635451506
DAMY,6,2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:08.000+05:45,3823,50.709403,-2.437709,,42949675031,52088,,,,,,,,,,12,115.0,3.508187134502923
WDBC,m2,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:24.000+05:45,1783,50.72252,-1.859124,82,42949675049,51444,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,16,2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:33.000+05:45,1266,50.915227,-1.361171,,42949675050,50373,BODS_PH1121126_196_20260718_123.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ207,2026-07-21T19:43:00.000+05:45,Saturday,28,50280,93,9,118.0,2.940955284552847
WDBC,50,2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:42.000+05:45,1711,50.68371,-1.948312,,42949675052,51642,,,,,,,,,,16,98.9375,3.1657190635451506
BLUS,1,2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:05.000+05:45,1804,51.037666,-1.328228,358,42949675069,50885,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ118,2026-07-21T19:55:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51000,115,11,159.9090909090909,2.940955284552847
WDBC,1A,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:15.000+05:45,248,50.719461,-1.876337,,42949675092,51915,,,,,,,,,,13,123.84615384615384,3.1657190635451506
WDBC,70,2026-07-20T13:46:59.145+05:45,2026-07-20T00:15:33.000+05:45,1406,50.718005,-1.977724,,42949675094,66633,,,,,,,,,,6,173.33333333333334,3.1657190635451506
WDBC,m2,2026-07-20T14:11:19.294+05:45,2026-07-20T19:56:13.000+05:45,1764,50.728104,-1.92637,275,42949675095,51073,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,81,2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:32.000+05:45,1533,50.74388,-1.718248,45,42949675108,50432,,,,,,,,,,9,116.66666666666667,3.1657190635451506
SWWD,TPDRT,2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:58.000+05:45,7930,51.35292,-1.802771,294,42949675117,50878,,,,,,,,,,9,119.11111111111111,3.5063780260707635
BLUS,20,2026-07-20T13:52:30.529+05:45,2026-07-20T19:36:56.000+05:45,253,50.908057,-1.407935,163,42949675123,49916,BODS_PH1121126_507_20260830_110.xml,PH1121126:507,BLUS:PH1121126:507:20,VJ217,2026-07-21T19:35:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,49800,116,9,136.88888888888889,2.940955284552847
BLUS,17,2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:32.000+05:45,1557,50.922636,-1.433709,139,42949675134,50432,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ353,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,50,50700,268,14,124.21428571428571,2.940955284552847
SVCT,2,2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:22.000+05:45,1621,50.732667,-1.159409,,42949675140,50242,,,,,,,,,,14,157.0,3.074930362116992
SVCT,TDB,2026-07-20T14:08:16.251+05:45,2026-07-20T19:53:02.000+05:45,1111,50.665563,-1.132344,33,42949675144,50882,,,,,,,,,,18,133.83333333333334,3.074930362116992
BLUS,19a,2026-07-20T14:19:20.193+05:45,2026-07-20T20:04:01.000+05:45,6945,50.898562,-1.392125,30,42949675146,51541,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ158,2026-07-21T19:50:00.000+05:45,Saturday,49,50700,841,14,126.35714285714286,2.940955284552847
UNIL,U1A,2026-07-20T14:14:21.842+05:45,2026-07-20T19:59:03.000+05:45,1212,50.916076,-1.402862,347,42949675155,51243,,,,,,,,,,12,150.58333333333334,1.630769230769231
TDTR,12,2026-07-20T14:00:32.028+05:45,2026-07-20T19:45:22.000+05:45,2718,51.558971,-1.779851,163,42949675158,50422,,,,,,,,,,12,118.0,3.189354473386184
SWWD,8,2026-07-20T14:16:17.784+05:45,2026-07-20T20:01:01.000+05:45,1680,51.2531,-1.630338,59,42949675159,51361,,,,,,,,,,13,134.6153846153846,3.5063780260707635
BLUS,19a,2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:18.000+05:45,6939,50.89803,-1.377213,180,42949675171,51198,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ158,2026-07-21T19:50:00.000+05:45,Saturday,49,50700,498,14,126.35714285714286,2.940955284552847
WDBC,50,2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:45.000+05:45,1705,50.674476,-1.953813,216,42949675179,49965,,,,,,,,,,16,98.9375,3.1657190635451506
SVCT,3,2026-07-20T13:51:24.315+05:45,2026-07-20T19:36:18.000+05:45,1747,50.645533,-1.265901,148,42949675180,49878,,,,,,,,,,8,128.875,3.074930362116992
BLUS,18,2026-07-20T13:48:54.550+05:45,2026-07-20T04:07:27.000+05:45,1244,50.908021,-1.333969,,42949675186,80547,BODS_PH1121126_195_20260830_124.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ1,2026-07-21T04:15:00.000+05:45,Saturday,26,81000,453,10,138.6,2.940955284552847
TDTR,1B,2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:32.000+05:45,2781,51.559482,-1.76316,131,42949675187,51872,,,,,,,,,,8,116.0,3.189354473386184
BLUS,9,2026-07-20T13:59:58.980+05:45,2026-07-20T19:36:27.000+05:45,286,50.901704,-1.405215,,42949675211,49887,BODS_PH1121126_198_20260830_116.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ95,2026-07-21T19:40:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,62,50100,213,6,118.5,2.940955284552847
BLUS,17,2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:35.000+05:45,1569,50.936411,-1.454106,250,42949675215,50375,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ353,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,50,50700,325,14,124.21428571428571,2.940955284552847
SQ,TW1,2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:46.000+05:45,9501,50.698047,-1.294488,,42949675229,51046,,,,,,,,,,12,96.33333333333333,
TDTR,17,2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:42.000+05:45,520,51.558517,-1.780982,1,42949675232,51582,,,,,,,,,,5,126.0,3.189354473386184
SVCT,2,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:11.000+05:45,1613,50.700085,-1.14583,149,42949675262,50231,,,,,,,,,,14,157.0,3.074930362116992
BLUS,18,2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:42.000+05:45,1265,50.923366,-1.4453,206,42949675266,50742,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ127,2026-07-21T19:47:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,55,50520,222,10,138.6,2.940955284552847
WDBC,13,2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:39.000+05:45,1673,50.79781,-1.979297,271,42949675270,50439,,,,,,,,,,9,148.33333333333334,3.1657190635451506
SWWD,663,2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:35.000+05:45,1585,51.080579,-1.771578,,42949675272,52475,,,,,,,,,,9,153.33333333333334,3.5063780260707635
DAMY,6,2026-07-20T14:28:27.930+05:45,2026-07-20T19:26:51.000+05:45,3831,50.712262,-2.458399,,42949675273,49311,,,,,,,,,,12,115.0,3.508187134502923
SVCT,7,2026-07-20T14:05:13.655+05:45,2026-07-20T19:49:56.000+05:45,1651,50.698217,-1.294438,,42949675276,50696,,,,,,,,,,14,157.28571428571428,3.074930362116992
BLUS,7,2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:07.000+05:45,1751,50.895772,-1.363977,283,42949675277,50587,BODS_PH1121126_298_20260601_111.xml,PH1121126:298,BLUS:PH1121126:298:7,VJ142,2026-07-21T20:03:00.000+05:45,Saturday,24,51480,893,12,138.91666666666666,2.940955284552847
SWWD,8,2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:16.000+05:45,1544,51.254931,-1.61784,,42949675279,51796,,,,,,,,,,13,134.6153846153846,3.5063780260707635
WDBC,U3,2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:45.000+05:45,1690,50.730014,-1.867775,138,42949675281,52125,,,,,,,,,,12,144.83333333333334,3.1657190635451506
DAMY,949,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:09.000+05:45,3817,50.961879,-1.837975,,42949675289,52509,,,,,,,,,,12,179.83333333333334,3.508187134502923
SVCT,5,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:58.000+05:45,1318,50.755738,-1.286215,13,42949675309,50338,,,,,,,,,,17,119.41176470588235,3.074930362116992
SVCT,7,2026-07-20T14:25:08.856+05:45,2026-07-20T18:43:24.000+05:45,1512,50.697907,-1.294255,,42949675310,46704,,,,,,,,,,14,157.28571428571428,3.074930362116992
WDBC,31,2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:22.000+05:45,1508,50.684882,-2.217849,,42949675313,49642,,,,,,,,,,12,133.25,3.1657190635451506
BLUS,1,2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:13.000+05:45,1812,51.062538,-1.312221,,42949675319,50173,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ366,2026-07-21T19:40:00.000+05:45,Sunday,47,50100,73,11,159.9090909090909,2.940955284552847
WDBC,40,2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:24.000+05:45,1703,50.608747,-2.007291,265,42949675323,51384,,,,,,,,,,11,132.72727272727272,3.1657190635451506
WDBC,1B,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:45.000+05:45,232,50.728436,-1.791013,,42949675324,51945,,,,,,,,,,13,118.07692307692308,3.1657190635451506
DAMY,CR8,2026-07-20T13:55:16.179+05:45,2026-07-20T19:02:31.000+05:45,1114,50.851754,-2.164059,314,42949675327,47851,,,,,,,,,,6,182.83333333333334,3.508187134502923
SWWD,R1,2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:48.000+05:45,1338,51.069082,-1.799319,127,42949675339,52728,,,,,,,,,,11,114.54545454545455,3.5063780260707635
SVCT,TDB,2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:13.000+05:45,1111,50.679958,-1.087931,37,42949675360,51433,,,,,,,,,,18,133.83333333333334,3.074930362116992
WDBC,22,2026-07-20T14:02:27.965+05:45,2026-07-20T19:47:12.000+05:45,236,50.751986,-1.841105,,42949675365,50532,,,,,,,,,,11,136.9090909090909,3.1657190635451506
WDBC,22,2026-07-20T14:05:13.655+05:45,2026-07-20T15:52:08.000+05:45,Mike_TGH,50.71943,-1.97788,,42949675370,36428,,,,,,,,,,11,136.9090909090909,3.1657190635451506
DAMY,X8,2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:13.000+05:45,1793,50.815962,-2.115945,115,42949675392,51073,,,,,,,,,,12,103.41666666666667,3.508187134502923
TDTR,13,2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:29.000+05:45,2706,51.56257,-1.769175,284,42949675399,50789,,,,,,,,,,9,123.44444444444444,3.189354473386184
TDTR,17,2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:57.000+05:45,516,51.574554,-1.777219,,42949675403,51837,,,,,,,,,,5,126.0,3.189354473386184
SWWD,66,2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:54.000+05:45,1597,51.067281,-1.782873,105,42949675409,50994,,,,,,,,,,7,83.28571428571429,3.5063780260707635
SWWD,ST,2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:17.000+05:45,1323,51.164868,-1.859097,0,42949675417,52577,,,,,,,,,,10,126.3,3.5063780260707635
BLUS,20,2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:48.000+05:45,271,50.92935,-1.375215,16,42949675423,51408,BODS_PH1121126_507_20260601_103.xml,PH1121126:507,BLUS:PH1121126:507:20,VJ117,2026-07-21T20:05:00.000+05:45,Saturday,16,51600,192,9,136.88888888888889,2.940955284552847
SWWD,PR9,2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:35.000+05:45,1327,51.068729,-1.793279,,42949675438,50675,,,,,,,,,,11,158.36363636363637,3.5063780260707635
WDBC,5,2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:53.000+05:45,2263,50.725325,-1.863204,3,42949675443,52373,,,,,,,,,,9,145.22222222222223,3.1657190635451506
WDBC,50,2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:22.000+05:45,1704,50.726733,-1.864654,,42949675450,52642,,,,,,,,,,16,98.9375,3.1657190635451506
SQ,TW2,2026-07-20T14:31:46.259+05:45,2026-07-20T19:44:30.000+05:45,9502,50.732901,-1.159578,,42949675458,50370,,,,,,,,,,11,106.9090909090909,
BLUS,18,2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:28.000+05:45,1238,50.909921,-1.40479,356,42949675462,51388,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ509,2026-07-21T20:00:00.000+05:45,Sunday,34,51300,88,10,138.6,2.940955284552847
WDBC,25,2026-07-20T13:52:13.955+05:45,2026-07-20T19:36:59.000+05:45,2275,50.753063,-1.9581,310,42949675483,49919,,,,,,,,,,10,138.6,3.1657190635451506
SWWD,X4,2026-07-20T14:01:54.707+05:45,2026-07-20T19:46:35.000+05:45,1335,51.107215,-1.793892,15,42949675497,50495,,,,,,,,,,16,139.125,3.5063780260707635
SVCT,206,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:19.000+05:45,1516,50.691603,-1.313285,272,42949675509,52159,,,,,,,,,,15,155.0,3.074930362116992
SVCT,1,2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:47.000+05:45,1348,50.69881,-1.295046,171,42949675527,50567,,,,,,,,,,13,104.84615384615384,3.074930362116992
BLUS,18,2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:29.000+05:45,1245,50.926216,-1.464172,,42949675532,51809,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ128,2026-07-21T20:07:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,55,51720,89,10,138.6,2.940955284552847
WDBC,X3,2026-07-20T13:49:11.301+05:45,2026-07-20T19:34:05.000+05:45,1789,50.867417,-1.790422,151,42949675570,49745,,,,,,,,,,18,120.11111111111111,3.1657190635451506
SVCT,SL,2026-07-20T14:15:11.585+05:45,2026-07-20T19:40:07.000+05:45,1516,50.698234,-1.294618,,42949675572,50107,,,,,,,,,,13,124.0,3.074930362116992
SWWD,PD3,2026-07-20T14:00:32.028+05:45,2026-07-20T19:45:12.000+05:45,2748,51.13063,-1.735267,134,42949675577,50412,,,,,,,,,,7,122.57142857142857,3.5063780260707635
TDTR,2,2026-07-20T14:04:40.663+05:45,2026-07-20T19:49:20.000+05:45,2736,51.56919,-1.736164,54,42949675579,50660,,,,,,,,,,17,85.58823529411765,3.189354473386184
